OP_UNIQUE_CARRIER,ORIGIN,DEST,CANCELLED,DISTANCE_GROUP
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,BUF,ORD,1.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,1.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,1.00,2
OO,IAD,BUF,1.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,1.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,1.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,1.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,1.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,1.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,0.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,1.00,2
OO,ELM,DTW,1.00,2
OO,LGA,MKE,1.00,3
OO,CHS,LGA,1.00,3
OO,LGA,CHS,1.00,3
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ELM,DTW,1.00,2
OO,LGA,MKE,1.00,3
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,BNA,LGA,1.00,4
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,LGA,OMA,1.00,5
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,BGM,0.00,2
OO,ELM,DTW,1.00,2
OO,GSO,LGA,1.00,2
OO,DTW,HPN,0.00,3
OO,HPN,DTW,1.00,3
OO,HPN,DTW,0.00,3
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,BGM,DTW,0.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,BGM,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,ITH,DTW,1.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,1.00,2
OO,ELM,DTW,1.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,1.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,HPN,0.00,3
OO,HPN,DTW,0.00,3
OO,DTW,SWF,1.00,2
OO,SWF,DTW,1.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,1.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,1.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,1.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,1.00,2
OO,ELM,DTW,1.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,SWF,1.00,2
OO,SWF,DTW,1.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,SWF,1.00,2
OO,SWF,DTW,1.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,1.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,1.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,HPN,1.00,3
OO,HPN,DTW,1.00,3
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,1.00,2
OO,ELM,DTW,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,1.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,1.00,2
OO,DTW,ELM,1.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,ALB,1.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,1.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,ALB,DTW,1.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,ALB,DTW,1.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,1.00,2
OO,ALB,DTW,1.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,1.00,2
OO,ALB,DTW,1.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,1.00,2
OO,ALB,DTW,1.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,1.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,1.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,1.00,2
OO,ALB,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,1.00,2
OO,ELM,DTW,1.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,1.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,1.00,2
OO,ROC,DTW,1.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,1.00,2
OO,ITH,DTW,1.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,1.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,1.00,2
OO,ELM,DTW,1.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,0.00,2
OO,DTW,ELM,1.00,2
OO,ELM,DTW,1.00,2
OO,ITH,DTW,0.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,0.00,2
OO,BGM,DTW,0.00,2
OO,ELM,DTW,0.00,2
OO,DTW,ELM,1.00,2
OO,DTW,ELM,0.00,2
OO,ELM,DTW,0.00,2
OO,ITH,DTW,1.00,2
OO,DTW,ALB,0.00,2
OO,ALB,DTW,0.00,2
OO,ALB,DTW,1.00,2
OO,DTW,ALB,1.00,2
OO,DTW,ROC,0.00,2
OO,ROC,DTW,0.00,2
OO,DTW,SWF,0.00,2
OO,SWF,DTW,0.00,2
OO,DTW,ITH,0.00,2
OO,ITH,DTW,0.00,2
OO,DTW,BGM,0.00,2
OO,DTW,ITH,1.00,2
OO,BGM,DTW,0.00,2
OO,OGS,IAD,1.00,2
OO,PBG,IAD,1.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,DEN,SYR,1.00,6
OO,SYR,DEN,1.00,6
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,DEN,SYR,1.00,6
OO,SYR,DEN,1.00,6
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,DEN,SYR,0.00,6
OO,SYR,DEN,0.00,6
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,1.00,2
OO,ORD,BUF,1.00,2
OO,DEN,SYR,1.00,6
OO,SYR,DEN,1.00,6
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,1.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,DEN,SYR,1.00,6
OO,SYR,DEN,1.00,6
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,1.00,2
OO,DEN,SYR,0.00,6
OO,SYR,DEN,0.00,6
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,BUF,ORD,0.00,2
OO,BUF,ORD,0.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,0.00,2
OO,DEN,SYR,0.00,6
OO,SYR,DEN,0.00,6
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,BUF,ORD,0.00,2
OO,BUF,ORD,0.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,ORD,BUF,0.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,OGS,0.00,2
OO,IAD,PBG,1.00,2
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,OGS,ORD,0.00,3
OO,ORD,OGS,0.00,3
OO,BUF,ORD,0.00,2
OO,BUF,ORD,1.00,2
OO,ORD,BUF,0.00,2
OO,BUF,IAD,0.00,2
